Time_ms,X_u_PWM,X_est1_Pxl,X_est2,X_est3,X_P1,X_P2,X_meas_Pxl,X_diff,Y_u_PWM,Y_est11_Pxl,Y_est2,Y_est3,Y_P1,PX2,Y_meas_Pxl,Y_diff
1.3878e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3879e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3879e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3883e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3885e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3886e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3886e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3887e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3888e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.389e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.389e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3892e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3894e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3896e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3897e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3897e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3899e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.39e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3901e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3903e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3904e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3906e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3908e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3909e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.391e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3911e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3912e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3912e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3914e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3915e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3918e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.392e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3922e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3923e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3924e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3926e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3927e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3928e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.393e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3933e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3933e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3934e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3935e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3937e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3938e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3939e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.394e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3941e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3943e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3945e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3947e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3948e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3948e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3949e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.395e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3952e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3954e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3955e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3958e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.396e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.396e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3962e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3963e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3964e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3965e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3967e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.397e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.397e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3972e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3973e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3974e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3975e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3976e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3978e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3979e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3982e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3983e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3984e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3986e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3987e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3989e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.399e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3992e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3993e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3997e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3998e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.3999e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4001e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4002e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4004e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4004e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4006e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4007e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.401e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4012e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4013e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4015e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4016e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4018e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4018e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4019e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4019e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4021e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4023e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4024e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4024e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4025e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4025e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4026e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4028e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4028e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4032e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4032e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4033e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4034e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4035e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4036e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4036e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4037e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4037e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.404e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4041e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4042e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4042e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4043e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4043e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4044e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4044e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4046e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4048e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.405e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4051e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4052e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4052e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4053e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4053e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4055e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4056e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4059e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4061e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4061e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4062e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4063e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4064e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4066e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4066e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4067e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.407e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4071e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4072e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4072e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4073e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4074e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4075e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4075e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4076e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.408e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4081e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4082e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4084e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4085e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4086e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4086e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4088e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4089e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4091e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4093e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4094e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4095e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4096e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4097e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4099e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.41e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4102e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4104e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4105e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4106e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4107e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4109e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.411e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4112e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4112e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4114e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4117e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4118e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4119e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4119e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.412e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4121e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4123e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4124e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4125e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4127e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4129e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4129e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.413e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.413e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4131e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4131e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4132e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4133e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4136e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4137e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4138e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4138e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.414e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4142e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4143e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4143e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4145e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4148e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4149e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4151e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4152e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4153e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4154e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4154e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4155e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4156e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4159e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4161e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4162e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4163e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4164e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4165e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4167e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4168e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.417e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4171e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4173e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4174e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4176e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4176e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4177e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4177e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4178e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4178e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.418e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4182e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4183e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4184e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4185e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4187e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4188e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.419e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.419e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4194e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4195e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4196e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4197e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4199e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4199e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4201e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4202e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4204e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4206e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4207e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4208e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4208e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4209e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.421e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4212e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4213e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4213e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4217e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4217e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4219e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4219e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.422e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.422e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4221e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4221e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4222e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4224e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4225e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4226e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4226e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4227e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4227e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4228e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4228e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4229e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4231e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4232e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4234e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4234e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4236e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4237e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4238e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4238e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.424e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4243e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4244e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4244e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4246e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4247e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4249e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4249e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.425e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.425e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4252e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4253e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4253e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4254e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4255e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4257e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4258e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.426e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4261e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4265e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4266e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4267e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4268e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.427e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.427e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4271e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4272e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4274e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4276e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4277e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4278e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.4279e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
1.428e+06,-59,422,-15,3,0,715,423,0,48,305,-12,3,0,715,306,0
